Borrower_ID,Lender_final_count,LenderID_ordered_by_lending,Lender_Geo_Location,Lender_HomeTown
435188,55,leemans260,50.5186996459961 5.23945999145508,"Huy, , Belgium"
435188,55,christopher906,37.6703987121582 -122.133003234863,"san lorenzo, CA, United States"
435188,55,shko,33.448299407959 -112.073997497559,"phoenix, AZ, United States"
435188,55,zim714,-27.4675998687744 153.02799987793,"Brisbane, Queensland, Australia"
435188,55,inflowinventor,43.6702003479004 -79.3868026733398,"Toronto, Ontario, Canada"
435188,55,ned,37.0901985168457 -95.7128982543945,", , United States"
435188,55,jayandriazac,41.2597999572754 -95.9422988891602,"Omaha, NE, United States"
435188,55,karen595,37.7751998901367 -122.418998718262,"San Francisco, , United States"
435188,55,larserik793,59.7937778 10.2629615,"Lier, Buskerud, Norway"
435188,55,susan970,-37.8143005371094 144.962997436523,"melbourne, Victoria, Australia"
435188,55,susie763,,", , "
435188,55,jillian164,43.7226982116699 7.11327981948853,"Vence, , France"
435188,55,nr,37.3522987365723 -121.968002319336,"Santa Clara, CA, United States"
435188,55,peterspeide,48.53333 9.148154,"Kirchentellinsfurt, , Germany"
435188,55,tony555,-27.4675998687744 153.02799987793,"Brisbane, Queensland, Australia"
435188,55,jeffc,45.3508987426758 -75.7335968017578,"Nepean, Ontario, Canada"
435188,55,tom874,39.9528999328613 -111.900001525879,"Goshen, UT, United States"
435188,55,kc,51.5001983642578 -0.126236006617546,"London, , United Kingdom"
435188,55,richard178,47.5251998901367 -122.652000427246,"port orchard, WA, United States"
435188,55,jensdamsgaardvana,59.9137992858887 10.7386999130249,"Oslo, , Norway"
435188,55,jon317,-36.8474006652832 174.766006469727,"Auckland, , New Zealand"
435188,55,douglas355,45.0166015625 -93.1567993164062,"Roseville, MN, United States"
435188,55,bobharri,34.0522003173828 -118.24299621582,"Los Angeles, CA, United States"
435188,55,nigel503,3.13899993896484 101.686996459961,"Kuala Lumpur, Selangor, Malaysia"
435188,55,trolltech446,59.9137992858887 10.7386999130249,"Oslo, , Norway"
435188,55,sparkesy4,-42.8827018737793 147.330001831055,"Hobart, Tasmania, Australia"
435188,55,peter931,50.8208999633789 -0.139845997095108,"Brighton, , United Kingdom"
435188,55,nullplu,51.165699005127 10.4514999389648,", , Germany"
435188,55,julie262,55.378101348877 -3.43597006797791,", , United Kingdom"
435188,55,rob702,52.1078987121582 -2.32505989074707,"Malvern, Worcestershire, United Kingdom"
435188,55,jennifer6095893,39.1749992370605 -77.2611999511719,"Germantown, MD, United States"
435188,55,william794,35.2313995361328 -80.8458023071289,"Charlotte, NC, United States"
435188,55,severin885,,", , "
435188,55,matthew8780903,-37.8143005371094 144.962997436523,"Melbourne, Victoria, Australia"
435188,55,hildececilie216,59.9137992858887 10.7386999130249,"Oslo, , Norway"
435188,55,jgriffi,37.5485992431641 -121.987998962402,"Fremont, CA, United States"
435188,55,matthias977,,"N\\u00fcrnberg, Bavaria, Germany"
435188,55,timothy749,47.6209983825684 -122.34700012207,"Seattle, WA, United States"
435188,55,darrelldanielle648,39.271800994873 -84.2839965820312,"Loveland, OH, United States"
435303,18,daniel967,33.6801986694336 -117.658996582031,"el toro, CA, United States"
435303,18,FrequentMile,42.277400970459 -83.7332992553711,"Ann Arbor, MI, United States"
435303,18,lana495,40.7560005187988 -73.9869003295898,"New York, NY, United States"
435303,18,giovanni235,45.4636993408203 9.18813037872314,"Milano, MI, Italy"
435303,18,anon2345,,", , "
435303,18,highgrovechurc,51.489238 -2.648932,"Sea Mills, Bristol, United Kingdom"
435303,18,ian12,,", , "
435303,18,mog,49.263599395752 -123.138999938965,"Vancouver, British Columbia, Canada"
435303,18,familyof526,40.7143528 -74.0059731,", NY, "
435303,18,adee,50.111499786377 8.68050956726074,"Frankfurt, , Germany"
435303,18,479,,", , "
435303,18,breianne728,33.7899017333984 -118.152000427246,"Long Beach, CA, United States"
435303,18,jeffrey811,-40.9006004333496 174.886001586914,", , New Zealand"
435303,18,traci549,30.065299987793 -95.3883972167969," Spring, Texas, United States"
435303,18,marcavram142,37.0901985168457 -95.7128982543945,", , United States"
435303,18,kiw,,"Hopefully travelling, , "
435303,18,expiriesarepeople222,,", , "
435303,18,seekin,,", , "
435308,32,marianne516,55.378101348877 -3.43597006797791,", , United Kingdom"
435308,32,FrequentMile,42.277400970459 -83.7332992553711,"Ann Arbor, MI, United States"
435308,32,kivanewyor,40.7560005187988 -73.9869003295898,"New York, New York, United States"
435308,32,sean229,26.2378597 -80.1247667,"Pompano Beach, FL, "
435308,32,jensdamsgaardvana,59.9137992858887 10.7386999130249,"Oslo, , Norway"
435308,32,aaron301,52.3444209 0.510947,"Mildenhall, East Anglia, United Kingdom"
435308,32,steve680,53.540901184082 -113.494003295898,"Edmonton, Alberta, Canada"
435308,32,mackenzie200,47.6209983825684 -122.34700012207,"Seattle, WA, United States"
435308,32,nancy806,29.574499130249 -97.9646987915039,"Seguin, TX, United States"
435308,32,diederik816,52.1610984802246 4.490149974823,"Leiden, Zuid-Holland, Netherlands"
435308,32,esther429,46.2354011535645 -63.1264991760254,"Charlottetown, Prince Edward Island, Canada"
435308,32,poline,-15.376706 166.959158,"Everywhere, Earth, Vanuatu"
435308,32,milepointmutualfund250,,", , "
435308,32,john6506782,,", , "
435308,32,mike489,,", , "
435308,32,jamesclayton948,-22.9034996032715 -43.2095985412598,"Rio de Janeiro, RJ, Brazil"
435308,32,ian12,,", , "
435308,32,geoffrey739,,", , "
435308,32,jerry816,,", , "
435308,32,anon2345,,", , "
435308,32,keith690,51.5001983642578 -0.126236006617546,"London, London, United Kingdom"
435308,32,martha996,38.8048355 -77.0469214,"http:\\\/\\\/KivaFriends.org Alexandria, VA, United States"
435308,32,kim800,36.2047996520996 138.253005981445,"KivaFriends.org, , Japan"
435308,32,marcavram142,37.0901985168457 -95.7128982543945,", , United States"
435308,32,traci549,30.065299987793 -95.3883972167969," Spring, Texas, United States"
435308,32,479,,", , "
435308,32,seekin,,", , "
435308,32,adee,50.111499786377 8.68050956726074,"Frankfurt, , Germany"
435308,32,familyof526,40.7143528 -74.0059731,", NY, "
435308,32,india734,37.0901985168457 -95.7128982543945,", , United States"
435308,32,michael701,33.7545013427734 -84.3897018432617,"Atlanta, Georgia, United States"
435308,32,kiw,,"Hopefully travelling, , "
434082,17,bill329,,", , "
434082,17,reggieandalison985,39.7624015808105 -84.2052001953125,"Dayton, OH, United States"
434082,17,carol,37.3165016174316 -121.874000549316,"San Jose, CA, United States"
434082,17,poverty2prosperit,37.7751998901367 -122.418998718262,"San Francisco Bay Area, CA, United States"
434082,17,elizabeth121,38.4393005371094 -78.8765029907227,"Harrisonburg, Virginia, United States"
434082,17,gooddogg,39.7484118 -104.9982557,"Front Porch , , "
434082,17,eric776,41.4199981689453 -73.9548034667969,"Cold Spring, NY, United States"
434082,17,jouko194,60.5610395 21.6170204,"Taivassalo, Suomi, "
434082,17,toomanyexpirie,,", , "
434082,17,india734,37.0901985168457 -95.7128982543945,", , United States"
434082,17,akulagimiski,,", , "
434082,17,gerard306,,", , "
434082,17,robert195,49.8955993652344 -97.138298034668,"Winnipeg, , Canada"
434082,17,deadinthewaterloan740,40.7143528 -74.0059731,"New York, , "
434082,17,expiriesarepeople222,,", , "
434082,17,seekin,,", , "
434082,17,foreclosedjapa,34.6937378 135.5021651,"Osaka, , Japan"
433880,12,tom171,53.540901184082 -113.494003295898,"Edmonton, AB, Canada"
433880,12,thomas744,,", , "
433880,12,jaibon,45.5238990783691 -122.669998168945,"Portland, OR, United States"
433880,12,greenlea,30.2686996459961 -97.7452011108398,"Austin, TX, United States"
433880,12,jonathanlesleyand785,36.1589012145996 -86.782096862793,"Nashville, TN, United States"
433880,12,buchananfamil,40.7143528 -74.0059731,"http:\\\/\\\/www.kivafriends.org, New York, NY, United States"
433880,12,479,,", , "
433880,12,jouko194,60.5610395 21.6170204,"Taivassalo, Suomi, "
433880,12,anette345,59.8581008911133 17.6445999145508,"Uppsala, , Sweden"
433880,12,foreclosedjapa,34.6937378 135.5021651,"Osaka, , Japan"
433880,12,expiriesarepeople222,,", , "
433880,12,toomanyexpirie,,", , "
432660,38,deshawn754,,", , "
432660,38,chris8213175,51.255871 7.149985,"Wuppertal, Nordrhein-Westfalen, Germany"
432660,38,sally848,37.4776992797852 -122.222999572754,"redwood city, CA, United States"
432660,38,judy473,,", , "
432660,38,robert165,-33.3773994445801 151.417007446289,"Central Coast, NSW, Australia"
432660,38,marccormie,43.6702003479004 -79.3868026733398,"TORONTO, Ontario, Canada"
432660,38,JetSette,60.4720001220703 8.46895027160645,", , Norway"
432660,38,daniel921,1.28940999507904 103.849998474121,"Singapore, , Singapore"
432660,38,rebecca349,42.4486999511719 -71.2297973632812,"lexington, MA, United States"
432660,38,barbara561,41.0554008483887 -86.6039962768555,"Winamac, IN, United States"
432660,38,baldassarre806,45.9304008483887 13.5270004272461,"San Lorenzo Isontino, GO, Italy"
432660,38,susan651,41.2102012634277 -111.971000671387,"Ogden, UT, United States"
432660,38,mariano371,,", , "
432660,38,allyson367,42.4439614 -76.5018807,"Ithaca, NY, United States"
432660,38,marijana515,-37.8143005371094 144.962997436523,"Melbourne, Victoria, Australia"
432660,38,constant474,51.9323486 4.7829227,"Bergambacht, , Netherlands"
432660,38,adiipienaa,-33.9160003662109 18.4221992492676,"Cape Town, Western Cape, South Africa"
432660,38,tpk954,1.28940999507904 103.849998474121,"Singapore, Singapore, Singapore"
432660,38,lisa2486959,42.3758010864258 -72.5198974609375,"amherst, ma, United States"
432660,38,richard806,42.8684997558594 -112.440002441406,"Pocatello, Idaho, United States"
432660,38,nick423,-36.8474006652832 174.766006469727,"Auckland, , New Zealand"
432660,38,kevin261,3.2331777 101.7083134,"Kuala Lumpur, Selengor, Malaysia"
432660,38,miika780,61.9240989685059 25.7481994628906,", , Finland"
432660,38,expiringloansonly359,37.8901411 -78.7047401,"Kivaville, , "
432660,38,marialcia552,-15.826691 -47.9218204,"Bras\\u00edlia, DF, Brazil"
432660,38,colett,38.7991981506348 -121.240997314453,"Rocklin, CA, KivaFriends.org, United States"
432660,38,foreclosedjapa,34.6937378 135.5021651,"Osaka, , Japan"
432660,38,traci549,30.065299987793 -95.3883972167969," Spring, Texas, United States"
432660,38,martha996,38.8048355 -77.0469214,"http:\\\/\\\/KivaFriends.org Alexandria, VA, United States"
432660,38,ray1249143,-33.869701385498 151.194000244141,"Pyrmont, New South Wales, Australia"
432660,38,jouko194,60.5610395 21.6170204,"Taivassalo, Suomi, "
432660,38,kalevi933,62.4082 24.7947,"Multia, , Finland"
432660,38,hell,,"\\u00c5rhus C, , Denmark"
432660,38,479,,", , "
432660,38,auni790,60.3928396 25.6645778,"Porvoo, Southern Finland, Finland"
432660,38,anssi567,65.0127029418945 25.471399307251,"Oulu, , Finland"
432660,38,toomanyexpirie,,", , "
432660,38,seekin,,", , "
434346,19,sandy353,43.3222007751465 -70.5810012817383,"Wells, ME, United States"
434346,19,cheryl862,-25.2744007110596 133.774993896484,", , Australia"
434346,19,oliver656,41.8795013427734 -87.6242980957031,"Chicago, IL, United States"
434346,19,AndAboutTimeTo,1.35207998752594 103.819999694824,", , Singapore"
434346,19,morten969,,"k\\u00f8benhavn, k\\u00f8benhavn, Denmark"
434346,19,nicole209,37.3157997131348 -122.043998718262,"Cupertino, CA, United States"
434346,19,bandb390,33.8491816 -118.3884078,"Redondo Beach, CA, "
434346,19,jorel,42.9633599 -85.6680863,"Grand Rapids, Michigan, United States"
434346,19,heyro,34.0522342 -118.2436849,"LOS ANGELES, CA, United States"
434346,19,worldloveorganizatio,33.6212997436523 -117.930999755859,"Newport Beach, CA, United States"
434346,19,jamesclayton948,-22.9034996032715 -43.2095985412598,"Rio de Janeiro, RJ, Brazil"
434346,19,angela750,-33.8838005065918 151.156997680664,"Leichhardt, New South Wales, Australia"
434346,19,nariman748,47.5377006530762 -122.166000366211,"Newcastle, WA, United States"
434346,19,estelle541,,", , "
434346,19,ian12,,", , "
434346,19,elizabeth121,38.4393005371094 -78.8765029907227,"Harrisonburg, Virginia, United States"
434346,19,mark9916332,49.2137765 -2.1357665,"Jersey, , United Kingdom"
434346,19,shina,,", , "
434346,19,seekin,,", , "
435557,2,javad899,,", , "
435557,2,chantelle646,,", , "
435563,1,javad899,,", , "
434221,23,evelyn804,35.7201995849609 -79.1732025146484,"pittsboro, NC, United States"
434221,23,horsegu,27.6986999511719 -83.8044967651367,", FL, United States"
434221,23,tamar937,,", , "
434221,23,richard390,,", , "
434221,23,emmanuel,,", , "
434221,23,jh,37.3522987365723 -121.968002319336,"Santa Clara, CA, United States"
434221,23,anon2345,,", , "
434221,23,nancy959,32.7187995910645 -117.164001464844,"San Diego, CA, United States"
434221,23,foreclosedjapa,34.6937378 135.5021651,"Osaka, , Japan"
434221,23,gooddogg,39.7484118 -104.9982557,"Front Porch , , "
434221,23,keith690,51.5001983642578 -0.126236006617546,"London, London, United Kingdom"
434221,23,michael701,33.7545013427734 -84.3897018432617,"Atlanta, Georgia, United States"
434221,23,dan387,38.3178393 -76.4062365,"Patuxent River, MD, United States"
434221,23,martha996,38.8048355 -77.0469214,"http:\\\/\\\/KivaFriends.org Alexandria, VA, United States"
434221,23,mary9787104,35.2313995361328 -80.8458023071289,"Charlotte, NC, United States"
434221,23,lee405,37.7749295 -122.4194155,"san francisco, CA, United States"
434221,23,buchananfamil,40.7143528 -74.0059731,"http:\\\/\\\/www.kivafriends.org, New York, NY, United States"
434221,23,seekin,,", , "
434221,23,erika568,56.1304016113281 -106.34700012207,", , Canada"
434221,23,deadinthewaterloan740,40.7143528 -74.0059731,"New York, , "
434221,23,breianne728,33.7899017333984 -118.152000427246,"Long Beach, CA, United States"
434221,23,expiriesarepeople222,,", , "
434221,23,kiw,,"Hopefully travelling, , "
435590,11,yuteck703,29.7600002288818 -95.3625030517578,"Houston, Texas, United States"
435590,11,greenlea,30.2686996459961 -97.7452011108398,"Austin, TX, United States"
435590,11,marguerite339,37.7723007202148 -122.214996337891,"Oakland, CA, United States"
435590,11,buchananfamil,40.7143528 -74.0059731,"http:\\\/\\\/www.kivafriends.org, New York, NY, United States"
435590,11,michael701,33.7545013427734 -84.3897018432617,"Atlanta, Georgia, United States"
435590,11,bryan9978228,43.0620994567871 -89.4008026123047,"Madison, Wisconsin, United States"
435590,11,elizabeth121,38.4393005371094 -78.8765029907227,"Harrisonburg, Virginia, United States"
435590,11,seekin,,", , "
435590,11,julian873,40.7439905 -74.0323626,"Hoboken, , "
435590,11,akulagimiski,,", , "
435590,11,479,,", , "
435802,8,alysia564,37.5457000732422 -122.496002197266,"montara, CA, United States"
435802,8,buchananfamil,40.7143528 -74.0059731,"http:\\\/\\\/www.kivafriends.org, New York, NY, United States"
435802,8,michael701,33.7545013427734 -84.3897018432617,"Atlanta, Georgia, United States"
435802,8,julian873,40.7439905 -74.0323626,"Hoboken, , "
435802,8,akulagimiski,,", , "
435802,8,elizabeth121,38.4393005371094 -78.8765029907227,"Harrisonburg, Virginia, United States"
435802,8,479,,", , "
435802,8,seekin,,", , "
435653,2,timothy639,34.206882 -84.137625,"Cumming, Georgia, United States"
435653,2,cayla338,,", , "
435833,14,gagan174,33.7545013427734 -84.3897018432617,"Atlanta, GA, United States"
435833,14,christopher517,37.3165016174316 -121.874000549316,"San Jose, California, United States"
435833,14,fareastindustry993,22.3812999725342 114.168998718262,"Hong Kong, , Hong Kong"
435833,14,kevin383,37.7751998901367 -122.418998718262,"San Francisco, CA, United States"
435833,14,cedric977,51.3167991638184 4.42786979675293,"Kapellen, Antwerp,, Belgium"
435833,14,martha996,38.8048355 -77.0469214,"http:\\\/\\\/KivaFriends.org Alexandria, VA, United States"
435833,14,jouko194,60.5610395 21.6170204,"Taivassalo, Suomi, "
435833,14,elizabeth121,38.4393005371094 -78.8765029907227,"Harrisonburg, Virginia, United States"
435833,14,michael701,33.7545013427734 -84.3897018432617,"Atlanta, Georgia, United States"
435833,14,seekin,,", , "
435833,14,marcavram142,37.0901985168457 -95.7128982543945,", , United States"
435833,14,buchananfamil,40.7143528 -74.0059731,"http:\\\/\\\/www.kivafriends.org, New York, NY, United States"
435833,14,traci549,30.065299987793 -95.3883972167969," Spring, Texas, United States"
435833,14,deadinthewaterloan740,40.7143528 -74.0059731,"New York, , "
432012,17,erik312,37.4005012512207 -122.072998046875,"Mountain View, California, United States"
432012,17,tobin933,36.1333999633789 -95.975700378418,"Tulsa, OK, United States"
432012,17,vera225,42.8375015258789 -106.328002929688,"Casper, WY, United States"
432012,17,han,34.0522003173828 -118.24299621582,"Los Angeles, CA, United States"
432012,17,jamesclayton948,-22.9034996032715 -43.2095985412598,"Rio de Janeiro, RJ, Brazil"
432012,17,elizabeth121,38.4393005371094 -78.8765029907227,"Harrisonburg, Virginia, United States"
432012,17,lars226,51.165699005127 10.4514999389648,", , Germany"
432012,17,jeffrey811,-40.9006004333496 174.886001586914,", , New Zealand"
432012,17,seekin,,", , "
432012,17,jouko194,60.5610395 21.6170204,"Taivassalo, Suomi, "
432012,17,akulagimiski,,", , "
432012,17,colett,38.7991981506348 -121.240997314453,"Rocklin, CA, KivaFriends.org, United States"
432012,17,tondoleo400,,", , "
432012,17,julian873,40.7439905 -74.0323626,"Hoboken, , "
432012,17,deadinthewaterloan740,40.7143528 -74.0059731,"New York, , "
432012,17,kiw,,"Hopefully travelling, , "
432012,17,expiriesarepeople222,,", , "
434233,14,fabian565,46.5195999145508 6.63212013244629,"Lausanne, , Switzerland"
434233,14,simon766,,", , "
434233,14,allan479,45.5234515 -122.6762071,"Portland, Oregon, United States"
434233,14,trolltech446,59.9137992858887 10.7386999130249,"Oslo, , Norway"
434233,14,buchananfamil,40.7143528 -74.0059731,"http:\\\/\\\/www.kivafriends.org, New York, NY, United States"
434233,14,francoise244,49.815299987793 6.12958002090454,", , Luxembourg"
434233,14,foreclosedjapa,34.6937378 135.5021651,"Osaka, , Japan"
434233,14,martha996,38.8048355 -77.0469214,"http:\\\/\\\/KivaFriends.org Alexandria, VA, United States"
434233,14,Berry596,44.2910915 -105.5022205,"Gillette, Wyoming, "
434233,14,rickandpat620,39.3465995788574 -104.462997436523,"Kiowa, CO, United States"
434233,14,deadinthewaterloan740,40.7143528 -74.0059731,"New York, , "
434233,14,seekin,,", , "
434233,14,erika568,56.1304016113281 -106.34700012207,", , Canada"
434233,14,kiw,,"Hopefully travelling, , "
434843,10,barbara3769502,21.2919998168945 -157.822006225586,"Honolulu, HI, United States"
434843,10,liselotte180,52.3737983703613 4.89095020294189,"Amsterdam, , Netherlands"
434843,10,redmarandmarij,51.5316009521484 4.45984983444214,"Roosendaal, , Netherlands"
434843,10,foreclosedjapa,34.6937378 135.5021651,"Osaka, , Japan"
434843,10,buchananfamil,40.7143528 -74.0059731,"http:\\\/\\\/www.kivafriends.org, New York, NY, United States"
434843,10,seekin,,", , "
434843,10,erika568,56.1304016113281 -106.34700012207,", , Canada"
434843,10,jamesacre,45.4235000610352 -75.6978988647461,"Ottawa, Ontario, Canada"
434843,10,expiriesarepeople222,,", , "
434843,10,kiw,,"Hopefully travelling, , "
434214,52,jamie565,41.1595005 -81.4403898,"Stow, Ohio, United States"
434214,52,travel2hel,60.45143 22.268733,"www.travel2help.org Turku, , , Finland"
434214,52,jangoyvaert,7.9843109 98.3307468,", Phuket, Thailand"
434214,52,shree805,37.7141454 -122.25,"LOTUS Team, Bay Area, CA, United States"
434214,52,yip,37.7751998901367 -122.418998718262,"San Francisco, CA, United States"
434214,52,amara640,,", , "
434214,52,gmc,51.4552993774414 -2.59190011024475,"Bristol, , United Kingdom"
434214,52,barbara561,41.0554008483887 -86.6039962768555,"Winamac, IN, United States"
434214,52,laurel774,19.7511111 -70.4083333,"Cabarete, Puerto Plata, Dominican Republic"
434214,52,anna728,,", , "
434214,52,laurent593,50.837100982666 4.36760997772217,"Brussels, , Belgium"
434214,52,aaronungypant,21.5928993225098 -158.102996826172,"Haleiwa, HI, United States"
434214,52,worldloveorganizatio,33.6212997436523 -117.930999755859,"Newport Beach, CA, United States"
434214,52,dennisli,,", , "
434214,52,pi,52.5234985351562 13.4114999771118,"Berlin, , Germany"
434214,52,debbie212,48.9847984313965 -123.077003479004,"Point Roberts, WA, United States"
434214,52,highgrovechurc,51.489238 -2.648932,"Sea Mills, Bristol, United Kingdom"
434214,52,atenci,38.8390007019043 -106.141998291016,"Buena Vista, CO, United States"
434214,52,noelle333,32.2277984619141 -110.944000244141,"TUCSON, AZ, United States"
434214,52,jim456,38.8338816 -104.8213634,"Colorado Springs, Colorado, United States"
434214,52,richard806,42.8684997558594 -112.440002441406,"Pocatello, Idaho, United States"
434214,52,samantha547,33.6713981628418 -117.791000366211,"Irvine, CA, United States"
434214,52,maya155,,", , "
434214,52,rachel305,39.5308333 -76.6458333,"Sparks, Maryland, United States"
434214,52,dands620,42.4994010925293 -83.1447982788086,"Royal Oak, MI, United States"
434214,52,debby900,40.3652000427246 -82.6694030761719,", Ohio, United States"
434214,52,emofun,36.2330017089844 -115.241996765137,"Las Vegas, Nevada, United States"
434214,52,frances996,,", , "
434214,52,matt549,42.2837982177734 -71.347297668457,"Natick, MA, United States"
434214,52,steve781,38.402099609375 -122.823997497559,"Sebastopol, CA, United States"
434214,52,sam746,-33.8786010742188 151.235000610352,"Edgecliff, New South Wales, Australia"
434214,52,bill926,33.6026992797852 -83.8480987548828,"Covington, GA, United States"
434214,52,adivo,20.9979000091553 -89.6190032958984,"Merida, Yucatan, Mexico"
434214,52,tyler291,,", , "
434214,52,rob743,53.540901184082 -113.494003295898,"Edmonton, AB, Canada"
434214,52,buchananfamil,40.7143528 -74.0059731,"http:\\\/\\\/www.kivafriends.org, New York, NY, United States"
434214,52,foreclosedjapa,34.6937378 135.5021651,"Osaka, , Japan"
434214,52,linda951,,", , "
434214,52,turker810,43.8712997436523 -79.4372024536133,"Richmond Hill, Ontario, Canada"
434214,52,dan387,38.3178393 -76.4062365,"Patuxent River, MD, United States"
434214,52,tim432,40.6752014160156 -73.9710006713867,"Brooklyn, NY, United States"
434214,52,martha996,38.8048355 -77.0469214,"http:\\\/\\\/KivaFriends.org Alexandria, VA, United States"
434214,52,P2PScottBaniste,37.7751998901367 -122.418998718262,"San Francisco, CA, United States"
434214,52,seekin,,", , "
434214,52,breianne728,33.7899017333984 -118.152000427246,"Long Beach, CA, United States"
434214,52,expiriesarepeople222,,", , "
434214,52,michael701,33.7545013427734 -84.3897018432617,"Atlanta, Georgia, United States"
434214,52,icurhere,36.1666667 -86.7833333,"Near Nashville, TN, United States"
434214,52,sav05106,37.7751998901367 -122.418998718262,"San Francisco, CA, United States"
434214,52,479,,", , "
434214,52,jeffrey811,-40.9006004333496 174.886001586914,", , New Zealand"
434214,52,kiw,,"Hopefully travelling, , "
434585,17,ayjbusinessclass290,45.312801361084 -75.8935012817383,"Kanata, Ontario, Canada"
434585,17,heather679,,", , "
434585,17,chris7834977,30.5111999511719 -97.8238983154297,"Cedar Park, TX, United States"
434585,17,sarkar,,", , "
434585,17,shirley190,29.7600002288818 -95.3625030517578,"Houston, Texas, United States"
434585,17,gerard306,,", , "
434585,17,greenlea,30.2686996459961 -97.7452011108398,"Austin, TX, United States"
434585,17,martha996,38.8048355 -77.0469214,"http:\\\/\\\/KivaFriends.org Alexandria, VA, United States"
434585,17,toomanyexpirie,,", , "
434585,17,foreclosedjapa,34.6937378 135.5021651,"Osaka, , Japan"
434585,17,gooddogg,39.7484118 -104.9982557,"Front Porch , , "
434585,17,seekin,,", , "
434585,17,expiriesarepeople222,,", , "
434585,17,akulagimiski,,", , "
434585,17,jouko194,60.5610395 21.6170204,"Taivassalo, Suomi, "
434585,17,deadinthewaterloan740,40.7143528 -74.0059731,"New York, , "
434585,17,anette345,59.8581008911133 17.6445999145508,"Uppsala, , Sweden"
436451,124,kibag,52.1390592 5.2428279,"Den Dolder, Utrecht, Netherlands"
436451,124,bob473,32.781078 -96.797111,"Dallas, , United States"
436451,124,angela263,43.8975982666016 -78.8636016845703,"Oshawa, Ontario, Canada"
436451,124,elaine917,,", , "
436451,124,neoai,,", , "
436451,124,ted871,41.8795013427734 -87.6242980957031,"Chicago, IL, United States"
436451,124,zina691,41.4785003662109 -81.4633026123047,"Pepper Pike, OH, United States"
436451,124,microfes,35.7797012329102 -78.6434020996094,"Raleigh, NC, United States"
436451,124,roland298,48.3537292480469 11.7863292694092,"Erding, Muenchen, Germany"
436451,124,pontusandnilla627,58.9958992004395 16.2061996459961,"Katrineholm, , Sweden"
436451,124,janne711,58.1446990966797 7.99828004837036,"Kristiansand, , Norway"
436451,124,jhsob,-6.82291984558105 39.2696990966797,"Dar es Salaam, Dar es Salaam, Tanzania"
436451,124,harold599,38.8835983276367 -94.8181991577148,"Olathe, KS, United States"
436451,124,andy757,51.5073346 -0.1276831,"London, England, United Kingdom"
436451,124,david768,37.3165016174316 -121.874000549316,"San Jose, CA, United States"
436451,124,john3842507,-27.56130027771 151.955993652344,"Toowoomba, Queensland, Australia"
436451,124,gpg540,,"Team LOTUS, Lend Out To Uplift Self-sufficiency, "
436451,124,r392,37.763500213623 -122.439002990723,"Bay Area, CA, United States"
436451,124,shree805,37.7141454 -122.25,"LOTUS Team, Bay Area, CA, United States"
436451,124,zane955,29.4249992370605 -98.4936981201172,"San Antonio, TX, United States"
436451,124,ralph528,,", , "
436451,124,amara640,,", , "
436451,124,vernon422,51.5001983642578 -0.126236006617546,"London, London, United Kingdom"
436451,124,kimberly108,30.2686996459961 -97.7452011108398,"Austin, TX, United States"
436451,124,sheryl233,-27.2311992645264 153.115997314453,"Redcliffe, Queensland, Australia"
436451,124,sean441,37.7751998901367 -122.418998718262,"San Francisco, CA, United States"
436451,124,janette510,51.0179152 -3.8337985,"South Molton, Devon, United Kingdom"
436451,124,lars762,,", , "
436451,124,NO,-31.9554004669189 115.859001159668,"Perth, WA, Australia"
436451,124,trolltech446,59.9137992858887 10.7386999130249,"Oslo, , Norway"
436451,124,amirali540,32.7811012268066 -96.7970962524414,"DALLAS, TEXAS, United States"
436451,124,TheCorrectChang,37.5591011047363 -122.321998596191,"San Mateo, CA, United States"
436451,124,nathalie553,49.815299987793 6.12958002090454,", , Luxembourg"
436451,124,danielle668,33.9598007202148 -118.34400177002,"Inglewood, CA, United States"
436451,124,cathy285,37.4841003417969 -122.168998718262,"Menlo Park, CA, United States"
436451,124,roberto360,44.3171005249023 9.32024955749512,"CHIAVARI, Genova, Italy"
436451,124,jon270,59.9137992858887 10.7386999130249,"Oslo, , Norway"
436451,124,allofus453,34.4234008789062 -119.704002380371,"Santa Barbara, CA, United States"
436451,124,PatrickNeuchate,46.992000579834 6.93092012405396,"Neuchatel, , Switzerland"
436451,124,SimonGolan,49.263599395752 -123.138999938965,"Vancouver, British Columbia, Canada"
436451,124,emofun,36.2330017089844 -115.241996765137,"Las Vegas, Nevada, United States"
436451,124,joseph117,34.3898162 -118.5642291,"Valencia, CA, United States"
436451,124,joseandres645,,", , "
436451,124,gary903,,", , "
436451,124,brigitte704,-33.8670997619629 151.207000732422,"Sydney, NSW, Australia"
436451,124,michael,37.7751998901367 -122.418998718262,"San Francisco, CA, United States"
436451,124,markus240,47.8726929 12.9616242,"Surheim, , Germany"
436451,124,howard416,43.7226982116699 7.11327981948853,"Vence, , France"
436451,124,sandy437,33.7397994995117 -116.374000549316,"Palm Desert, CA, United States"
436451,124,wongacom339,51.5001983642578 -0.126236006617546,"London, London, United Kingdom"
436451,124,berline,52.5234985351562 13.4114999771118,"Berlin, , Germany"
436451,124,david3153270,42.0526008605957 -70.186897277832,"provincetown, MA, United States"
436451,124,eric469,27.9813003540039 -82.7462005615234,"Clearwater, FL, United States"
436451,124,moundsviewhighsch171,45.086498260498 -93.1355972290039,"Shoreview, MN, United States"
